adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,5000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,117923,tt1780983,en,Assassin's Bullet,"In Assassin's Bullet, Slater plays Robert Diggs, a black ops agent who comes to work for Ambassador Ashdown (Hunger Games star Donald Sutherland), tracking down a vigilante assassin in Eastern Europe. The maverick hit(wo)man has been taking out high-profile targets on the U.S. hit list, and Diggs must uncover the killer's identity before there's an international incident. The usual game of cat and mouse ensues.",2.269177,/c3ZacVy5OmFFTjDinpl9Px6xzTg.jpg,"[{'name': 'Mutressa Movies', 'id': 23318}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-08-01,0.0,91.0,"[{'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Assassin's Bullet,False,3.3,25.0
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,48929,tt0048613,hi,Shree 420,"Wearing torn Japanese shoes, English trousers, a red Russian cap, and a Hindustani heart, orphaned Ranbir Raj comes to Bombay to make his fortune. He pawns his gold medal, gambles with the money, loses everything, & the balance is pick-pocketed. He ends up on the beach, meets with Vidya Shastri, a teacher who runs a private school, and both fall in love. Ranbir gets a job in a laundry. When he goes to deliver some clothes to Maya, she notices that he has a way with cards, gets him to accompany her to a casino of sorts, where he wins Rs.20000/-, which unfortunately is pocketed by Maya. Then a rich industrialist, Sonanand Dharmachand, approaches Ranbir, hires him to work for him, and soon Ranbir is on his way to a wealthy life. Vidya gets a first hand look at this wealthy life, and decides to break up with him. Sonachand teaches Ranbir that in order to make money one must never discriminate between the rich and poor...",0.529872,/kZuoSBMJzkl9cQ6OPQpqqkTjf4W.jpg,"[{'name': 'R.K. Films Ltd.', 'id': 5307}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",1955-01-07,0.0,168.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Shree 420,False,9.0,3.0
False,,0,"[{'id': 37, 'name': 'Western'}]",,37598,tt0078919,en,Butch and Sundance: The Early Days,"A ""prequel"" of sorts to ""Butch Cassidy and the Sundance Kid,"" chronicling the two outlaws' lives in the years before the events portrayed in the Newman/Redford movie.",0.627647,/cOHfrsUbvQ19RtsiBVIKbJ1xNcc.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Pantheon Entertainment Corporation', 'id': 5986}, {'name': 'William Goldman Productions', 'id': 10436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-06-15,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Before the fame when fun was the name of the game.,Butch and Sundance: The Early Days,False,4.6,8.0
False,,0,"[{'id': 10749, 'name': 'Romance'}]",http://wwws.warnerbros.de/bonappetit/,65766,tt1259520,en,Bon appétit,A romantic comedy centered on two young cooks and a female sommelier working in a famous Zurich luxury restaurant.,0.965179,/qpJN0yame2kllCPs6n9iEut2OyF.jpg,[],"[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2010-11-12,0.0,91.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Bon appétit,False,5.3,8.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}]",,204053,tt2208020,ja,脳男,"A seemingly random series of bombings in a provincial city. The latest target is a public bus route. Detective Chaya chased terrorists and arrested a mysterious man with keen intelligence and physical power. The psychologist in charge of evaluating him is dr. Mariko. After the psychiatric examination, she puts toward a hypothesis – “Is it possible he was born without emotions?”",1.285491,/l9Y5hpGmt6RM46k8kVd6rdBEzv2.jpg,"[{'name': 'Nikkatsu', 'id': 955}, {'name': 'Django Film', 'id': 3659}, {'name': 'Kodansha', 'id': 6999}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-02-09,0.0,123.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Brain Man,False,5.9,18.0
False,,1500000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,32202,tt0084070,en,Hey Good Lookin',"An outrageous, affectionate look at coming of age in the Eisenhower era in Brooklyn.",0.257958,/jHCijqomZ5XY0EuKqENUadSWK44.jpg,"[{'name': 'Bakshi Productions', 'id': 4921}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-10-01,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Ralph Bakshi, creator of ""Fritz the Cat"" and ""Heavy Traffic"" brings you the outrageous '50s the way they really were.",Hey Good Lookin',False,6.8,7.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,31321,tt0219288,cs,Samotáři,"Robert works for a travel agency and helps to arrange scenes from the everyday lives of ""ordinary"" Czech families as an attraction for Japanese tourists. He also works as a kind of matchmaker and occasionally helps to put together some of his friends. He helps to separate his friend Hanka from Peter, an announcer for an independent radio station who tries to capture ""real"" life by recording the moments from ""reality"" and playing them over the air. Vesna, came to Prague from Macedonia because it is according to her the best place for UFOs to land, but her real reason for coming is somewhat different... Hanka is followed by the crazy Ondrej, until then a respected brain surgeon, and married with two kids. Through him she meets Jacob, who uses copious amounts of weed in order to be constructive in this gloomy world. On the other hand, this destroys his short-term memory - and he forgets that he already has a girlfriend...",1.308417,/vZxygDxZMnAswgYKMNzkj5CNVF1.jpg,[],"[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'SI', 'name': 'Slovenia'}]",2000-04-13,0.0,103.0,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,Come to laugh at yourself.,Loners,False,7.9,12.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",http://www.casspennant.com/,14524,tt0954981,en,Cass,"The incredible true story of how an orphaned Jamaican baby, adopted by an elderly white couple and brought up in an all white area of London, became one of the most feared and respected men in Britain.",2.49521,/5rSsBx6VcZOh3rKI9DqBc4HmW6T.jpg,"[{'name': 'Cass Films', 'id': 2919}, {'name': 'Logie Pictures', 'id': 19637}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-01-08,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cass,False,6.1,19.0
False,,38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,6283,tt0119715,en,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of it's single, stubborn occupant: a tiny and tenacious mouse.",6.456233,/6GnKDTplmmHaqRWLv7LHpLSDOBC.jpg,"[{'name': 'DreamWorks', 'id': 7}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-19,122417389.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who's hunting who?,MouseHunt,False,6.2,297.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,400668,tt5641138,en,KidPoker,"Follow the winding career and personal life of professional poker phenom Daniel Negreanu, who rose from humble roots to become the game's top ace.",0.45676,/qYwcGGXoC9mavqViyxAlGPs3xSN.jpg,[],[],2015-12-01,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,KidPoker,False,7.0,4.0
True,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,55774,tt1153101,en,The Band,Australian film about a fictional sub-par Australian band and their journey to becoming famous,0.417214,/e7CAc8OadcUoKNPIX86SEPSX7f.jpg,[],"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2009-11-17,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sex, drugs and Rock 'n Roll",The Band,False,3.3,7.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,105325,tt1114718,en,How to Hook Up Your Home Theater,"Goofy tries to set up his new home theater in time for the big game, with disastrous results.",2.325702,/3CymeialTvJsD5sJZfvHTB8fW23.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-21,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,How to Hook Up Your Home Theater,False,7.8,17.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",,12902,tt0418141,en,Scooby-Doo! and the Loch Ness Monster,"Scooby-Doo, Shaggy, and the Mystery Inc. crew travel to Scotland on vacation and find themselves unexpectedly tackling their biggest monstrosity ever: the Loch Ness Monster! Does it really exist? Early evidence suggests a scary ""yes"" when something gigantic appears outside the window of Daphne's ancestral family castle. Will Scooby-Doo and crew solve one of history's longest-running mysteries?",5.244817,/cZNvhP9UePlQdrGPweO1DXmY4g2.jpg,"[{'name': 'Hanna-Barbera Productions', 'id': 1353}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-06-21,0.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Scooby-Doo! and the Loch Ness Monster,False,6.8,37.0
False,,0,[],,128657,tt0166335,it,Saint Tropez - Saint Tropez,"Four stories of love are interwoven on the beautiful, coastal paradise of Saint Tropez.",1.114225,/da0mzAm4OJVetAMSdpwR0OX7iWG.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1992-01-01,0.0,98.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Saint Tropez - Saint Tropez,False,2.0,3.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,63172,tt0179641,fr,L'an 01,"The film narrates a utopian abandonment, consensual and festive of the market economy and high productivity. The population decides on a number of resolutions beginning with ""We stop everything"" and the second ""After a total downtime will be revived-reluctantly-that the services and products including lack will prove intolerable. Probably: water to drink, electricity for reading at night, the TSF to say ""This is not the end of the world, this is an 01, and now a page of Celestial Mechanics"". The implementation of these resolutions is the first day of a new era, Year 01. The Year 01 is emblematic of the challenge of the 1970s and covers such diverse topics as ecology, negation of authority, free love, communal living, rejection of private property and labor.",0.64636,/j7lEXwqnNmt4YLnZNjIHkUyfoUc.jpg,"[{'name': 'UZ Productions', 'id': 49405}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1973-02-22,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Year 01,False,7.6,5.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,156220,tt2257602,en,The Staircase II: The Last Chance,"Explosive developments - implicating both the forensics laboratory of the police department of North Carolina, and Duane Deaver, its chief - shed new light on the case of murder suspect Michael Peterson.",0.469669,/or255kBLL7GEa4525AW0wPuc9oW.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-11-15,0.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Staircase II: The Last Chance,False,7.8,8.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",,13354,tt1097636,en,"Chill Out, Scooby-Doo!","The gang's vacation to Paris takes a wrong turn when Scooby and Shaggy miss their flight and end up on a skydiving expedition in the Himalayas. To make matters worse, upon arrival they must outrun the Abominable Snowmonster.",8.785888,/wr2GXLkoCWBYiK5oG7j4UVHJSzC.jpg,"[{'name': 'Hanna-Barbera Productions', 'id': 1353}, {'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-04,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Chill Out, Scooby-Doo!",False,6.4,27.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,317190,tt1321969,en,Doctor Who: The Next Doctor,"The Doctor arrives in Victorian London, it's Christmas, but the snow isn't the only thing descending on the tranquil and jubilant civilization...familiar silver giants of an alternate reality are amassing in numbers, The Cybermen are on the move again, and the only beings who can stop them are The Doctor...and another Doctor?",3.229702,/q9S7TUCjbXgS3aFxIS7833soM5j.jpg,"[{'name': 'BBC Cymru Wales', 'id': 28049}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-12-25,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Doctor Who: The Next Doctor,False,7.4,51.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",,21792,tt0410537,ko,령,"A teenage girl suffering from amnesia discovers that she is somehow connected to a group of people who are being killed off one by one by a vengeful ghost. Min Ji-Won (Kim Ha-Neul) suffers from amnesia caused by an accident almost a year ago. After the accident, Min Ji-Won is a shy person. Prior to the accident, Min Ji-Won was the leader of a gang of four girl bullies. Through pictures, Min Ji-Won learns about the three other members and she wants to learn what happened to them. While Min Ji-Won attempts to unravel the mystery, her former friends are killed one by one ...",1.954925,/1ogiEJcHadwxjCxQtwDok6mHeGC.jpg,"[{'name': 'Popcorn films', 'id': 10872}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2004-06-17,0.0,98.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Don't remember... Take it to your grave.,The Ghost,False,6.2,21.0
False,,0,[],,104396,tt0177707,en,Dickson Experimental Sound Film,William K.L. Dickson plays the violin while two men dance. This is the oldest surviving sound film where sound is recorded on the phonograph.,0.493914,/tuoxqF0sgVpWbVGMPaokmlBwDxw.jpg,"[{'name': 'Edison Manufacturing Company', 'id': 18758}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1894-08-31,0.0,1.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Dickson Experimental Sound Film,False,6.7,18.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,16374,tt0400063,en,Sometimes in April,"Debra Winger, Oris Erhuero and Idris Elba star in this drama framed by the Rwandan genocide.",3.687491,/jDr1iXVPKSdzPMb1QeGwacEL9Vq.jpg,"[{'name': 'Velvet Film', 'id': 1793}, {'name': 'CINEFACTO', 'id': 3186}, {'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'RW', 'name': 'Rwanda'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-02-17,0.0,140.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'rw', 'name': 'Kinyarwanda'}]",Released,,Sometimes in April,False,7.2,16.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",,19973,tt0328962,en,Comedian,"A look at the work of two stand-up comics, Jerry Seinfeld and a lesser-known newcomer, detailing the effort and frustration behind putting together a successful act and career while living a life on the road.",7.938629,/qiAnsvHLePX8ZOkPGrQVI0L4LDr.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-10-25,2744253.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where does comedy come from?,Comedian,False,6.8,21.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,81775,tt0067896,it,L'udienza,Caustic satire on bureaucracy of the Vatican authority and a simple Italian who wants to achieve the audience with the Pope.,0.802046,/ijHeRXoiycane7SwJI2ceI1Ep1.jpg,[],[],1972-01-01,0.0,106.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Audience,False,5.8,4.0
False,,4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,4808,tt0056923,en,Charade,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",7.098731,/dylvMaUZ1HQvYvVocfiKb5OovOc.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-12-05,13474588.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Is anyone really who they seem to be?,Charade,False,7.7,351.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,461533,tt2879456,en,The Everyday,"Interviews about the film ""Meanwhile"" with director Hal Hartley, actor DJ Mendel, and editor Kyle Gilman.",0.010588,,"[{'name': 'Possible Films', 'id': 5247}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-04-23,0.0,15.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Everyday,False,0.0,0.0
False,,0,"[{'id': 28, 'name': 'Action'}]",,19528,tt0995739,cn,男兒本色,"Three cops team up to bring down a criminal gang of seven, who have their own hidden agenda.",2.497472,/hTOJzddtJ8uApPrkpzoGkc8NUq0.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2007-01-01,0.0,129.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Invisible Target,False,6.6,28.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://www.defleppard.com,25320,tt0280754,en,Hysteria: The Def Leppard Story,"A dramatization of the early years of the hard rock band, Def Leppard, the group faces both success and personal tragedies such as drummer, Rick Allen losing his arm in a car accident and guitarist Steve Clark's alcohol addiction.",2.046809,/nQEbKnU5CriPG9wuKriZl52zg7K.jpg,"[{'name': 'LSL Productions', 'id': 8749}, {'name': 'Viacom Productions', 'id': 12077}]",[],2001-07-18,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hysteria: The Def Leppard Story,False,5.2,8.0
